,customer_id,name,age,gender,income,occupation,city,txn_id,txn_date,txn_amount,txn_type,category,merchant_name
1358,C0067,Robyn Ritter,22,F,30728,Consultant,Hyderabad,T00538,2025-05-29 23:42:13,6927.9,Credit,Shopping,Paytm
1359,C0067,Robyn Ritter,22,F,30728,Consultant,Hyderabad,T00790,2025-04-16 11:41:27,359.25,Credit,Travel,Amazon
1360,C0067,Robyn Ritter,22,F,30728,Consultant,Hyderabad,T01466,2025-03-12 03:34:57,672.52,Credit,Salary,Zomato
1361,C0067,Robyn Ritter,22,F,30728,Consultant,Hyderabad,T01613,2025-03-30 22:56:38,4687.88,Credit,Bills,Swiggy
1362,C0067,Robyn Ritter,22,F,30728,Consultant,Hyderabad,T02015,2025-05-19 10:06:14,3366.58,Debit,Travel,Uber
1363,C0067,Robyn Ritter,22,F,30728,Consultant,Hyderabad,T02349,2025-06-14 02:53:01,3592.59,Debit,Travel,Zomato
1364,C0067,Robyn Ritter,22,F,30728,Consultant,Hyderabad,T03695,2025-03-04 05:24:45,9119.23,Credit,Healthcare,Paytm
1365,C0067,Robyn Ritter,22,F,30728,Consultant,Hyderabad,T03800,2025-01-26 21:59:42,6679.33,Debit,Travel,Uber
1366,C0067,Robyn Ritter,22,F,30728,Consultant,Hyderabad,T03822,2025-04-19 05:11:33,4220.98,Debit,Food,Paytm
1367,C0067,Robyn Ritter,22,F,30728,Consultant,Hyderabad,T04233,2025-01-15 20:33:00,2424.07,Debit,Salary,Zomato
1368,C0067,Robyn Ritter,22,F,30728,Consultant,Hyderabad,T04863,2025-04-23 21:26:34,9916.08,Credit,Salary,Goldman Sachs
1369,C0067,Robyn Ritter,22,F,30728,Consultant,Hyderabad,T04897,2025-04-17 08:14:17,3714.05,Debit,Food,Goldman Sachs
1370,C0067,Robyn Ritter,22,F,30728,Consultant,Hyderabad,T05726,2025-02-24 08:14:02,4534.06,Credit,Food,Goldman Sachs
1371,C0067,Robyn Ritter,22,F,30728,Consultant,Hyderabad,T06280,2025-02-02 08:51:45,3208.43,Debit,Travel,Flipkart
1372,C0067,Robyn Ritter,22,F,30728,Consultant,Hyderabad,T06510,2025-05-03 22:14:27,6570.45,Credit,Healthcare,Amazon
1373,C0067,Robyn Ritter,22,F,30728,Consultant,Hyderabad,T07052,2025-02-07 12:22:24,4146.99,Debit,Salary,Swiggy
1374,C0067,Robyn Ritter,22,F,30728,Consultant,Hyderabad,T07084,2025-05-28 16:16:15,9744.63,Debit,Food,Paytm
1375,C0067,Robyn Ritter,22,F,30728,Consultant,Hyderabad,T07353,2025-01-23 19:28:51,7976.92,Debit,Food,Flipkart
1376,C0067,Robyn Ritter,22,F,30728,Consultant,Hyderabad,T08027,2025-07-01 21:40:40,6769.42,Credit,Travel,Goldman Sachs
1377,C0067,Robyn Ritter,22,F,30728,Consultant,Hyderabad,T08043,2025-03-14 05:14:49,5016.43,Credit,Travel,Amazon
1378,C0067,Robyn Ritter,22,F,30728,Consultant,Hyderabad,T08270,2025-02-28 20:32:03,3990.68,Credit,Bills,Swiggy
1379,C0067,Robyn Ritter,22,F,30728,Consultant,Hyderabad,T08306,2025-06-27 21:20:48,8344.09,Credit,Shopping,Swiggy
1380,C0067,Robyn Ritter,22,F,30728,Consultant,Hyderabad,T09095,2025-01-17 05:29:55,701.39,Credit,Healthcare,Paytm
1381,C0067,Robyn Ritter,22,F,30728,Consultant,Hyderabad,T09659,2025-02-05 02:30:35,6175.5,Credit,Bills,Flipkart
1382,C0067,Robyn Ritter,22,F,30728,Consultant,Hyderabad,T09689,2025-01-13 09:30:11,5357.31,Debit,Salary,Zomato
1383,C0068,Nathan Anderson,20,F,131400,Banker,Chennai,T00109,2025-04-04 18:58:28,864.0,Debit,Salary,Paytm
1384,C0068,Nathan Anderson,20,F,131400,Banker,Chennai,T00121,2025-05-16 16:50:49,1524.81,Credit,Food,Flipkart
1385,C0068,Nathan Anderson,20,F,131400,Banker,Chennai,T00444,2025-03-19 19:48:14,8932.06,Debit,Shopping,Uber
1386,C0068,Nathan Anderson,20,F,131400,Banker,Chennai,T00848,2025-05-07 07:32:59,4037.47,Debit,Travel,Uber
1387,C0068,Nathan Anderson,20,F,131400,Banker,Chennai,T01108,2025-05-29 05:40:07,7889.62,Debit,Travel,Paytm
1388,C0068,Nathan Anderson,20,F,131400,Banker,Chennai,T02419,2025-03-14 10:51:39,1097.54,Debit,Healthcare,Flipkart
1389,C0068,Nathan Anderson,20,F,131400,Banker,Chennai,T03539,2025-05-20 01:59:43,3353.04,Debit,Healthcare,Flipkart
1390,C0068,Nathan Anderson,20,F,131400,Banker,Chennai,T03818,2025-06-03 23:11:12,157.39,Debit,Salary,Zomato
1391,C0068,Nathan Anderson,20,F,131400,Banker,Chennai,T04288,2025-04-19 03:45:08,71.0,Credit,Bills,Amazon
1392,C0068,Nathan Anderson,20,F,131400,Banker,Chennai,T04521,2025-07-02 23:05:24,852.59,Credit,Salary,Amazon
1393,C0068,Nathan Anderson,20,F,131400,Banker,Chennai,T04752,2025-03-22 09:11:18,3783.42,Credit,Food,Paytm
1394,C0068,Nathan Anderson,20,F,131400,Banker,Chennai,T05508,2025-05-28 03:52:04,2193.22,Credit,Healthcare,Zomato
1395,C0068,Nathan Anderson,20,F,131400,Banker,Chennai,T05647,2025-01-13 08:37:07,1602.26,Credit,Food,Goldman Sachs
1396,C0068,Nathan Anderson,20,F,131400,Banker,Chennai,T05774,2025-03-13 09:45:21,5422.02,Credit,Travel,Amazon
1397,C0068,Nathan Anderson,20,F,131400,Banker,Chennai,T06096,2025-04-28 09:18:48,8991.97,Debit,Food,Uber
1398,C0068,Nathan Anderson,20,F,131400,Banker,Chennai,T06207,2025-04-28 16:19:42,9247.19,Debit,Shopping,Zomato
1399,C0068,Nathan Anderson,20,F,131400,Banker,Chennai,T06923,2025-03-11 05:28:40,5110.04,Debit,Shopping,Amazon
1400,C0068,Nathan Anderson,20,F,131400,Banker,Chennai,T07057,2025-03-13 10:14:31,7517.27,Debit,Salary,Zomato
1401,C0068,Nathan Anderson,20,F,131400,Banker,Chennai,T07374,2025-02-07 08:52:16,6460.15,Credit,Food,Swiggy
1402,C0068,Nathan Anderson,20,F,131400,Banker,Chennai,T07511,2025-02-07 14:35:04,1666.47,Credit,Salary,Amazon
1403,C0068,Nathan Anderson,20,F,131400,Banker,Chennai,T08259,2025-05-29 17:39:48,5752.83,Debit,Food,Zomato
1404,C0069,Jennifer Beck MD,19,M,134488,Software Engineer,Bangalore,T00151,2025-04-02 07:39:06,8076.46,Debit,Food,Paytm
1405,C0069,Jennifer Beck MD,19,M,134488,Software Engineer,Bangalore,T00519,2025-03-03 14:48:51,6240.27,Credit,Travel,Paytm
1406,C0069,Jennifer Beck MD,19,M,134488,Software Engineer,Bangalore,T00613,2025-03-14 01:57:02,1033.41,Credit,Travel,Flipkart
1407,C0069,Jennifer Beck MD,19,M,134488,Software Engineer,Bangalore,T00621,2025-06-06 13:47:58,5545.39,Credit,Salary,Goldman Sachs
1408,C0069,Jennifer Beck MD,19,M,134488,Software Engineer,Bangalore,T00780,2025-06-22 02:15:27,9024.89,Credit,Shopping,Uber
1409,C0069,Jennifer Beck MD,19,M,134488,Software Engineer,Bangalore,T00996,2025-04-18 11:48:46,4139.28,Credit,Travel,Zomato
1410,C0069,Jennifer Beck MD,19,M,134488,Software Engineer,Bangalore,T01425,2025-01-25 16:19:45,7512.52,Debit,Food,Zomato
1411,C0069,Jennifer Beck MD,19,M,134488,Software Engineer,Bangalore,T02190,2025-06-15 16:13:24,2673.32,Debit,Travel,Goldman Sachs
1412,C0069,Jennifer Beck MD,19,M,134488,Software Engineer,Bangalore,T02647,2025-06-08 14:11:42,9689.93,Credit,Shopping,Swiggy
1413,C0069,Jennifer Beck MD,19,M,134488,Software Engineer,Bangalore,T02650,2025-06-12 23:56:40,4077.26,Credit,Bills,Amazon
1414,C0069,Jennifer Beck MD,19,M,134488,Software Engineer,Bangalore,T02674,2025-01-25 12:27:12,3815.39,Credit,Food,Swiggy
1415,C0069,Jennifer Beck MD,19,M,134488,Software Engineer,Bangalore,T02727,2025-03-13 10:04:20,2094.66,Debit,Food,Swiggy
1416,C0069,Jennifer Beck MD,19,M,134488,Software Engineer,Bangalore,T03169,2025-06-07 16:38:26,4551.51,Credit,Bills,Swiggy
1417,C0069,Jennifer Beck MD,19,M,134488,Software Engineer,Bangalore,T03376,2025-02-05 10:13:24,3627.73,Debit,Shopping,Zomato
1418,C0069,Jennifer Beck MD,19,M,134488,Software Engineer,Bangalore,T03882,2025-02-17 07:40:27,6026.62,Debit,Shopping,Swiggy
1419,C0069,Jennifer Beck MD,19,M,134488,Software Engineer,Bangalore,T04560,2025-04-30 18:52:36,5445.7,Debit,Salary,Uber
1420,C0069,Jennifer Beck MD,19,M,134488,Software Engineer,Bangalore,T05322,2025-03-03 22:33:40,8290.14,Debit,Salary,Zomato
1421,C0069,Jennifer Beck MD,19,M,134488,Software Engineer,Bangalore,T06670,2025-04-24 07:48:55,9006.1,Debit,Healthcare,Zomato
1422,C0069,Jennifer Beck MD,19,M,134488,Software Engineer,Bangalore,T06773,2025-02-06 09:09:38,1082.12,Credit,Shopping,Amazon
1423,C0069,Jennifer Beck MD,19,M,134488,Software Engineer,Bangalore,T07196,2025-01-22 19:51:56,7942.11,Credit,Food,Swiggy
1424,C0069,Jennifer Beck MD,19,M,134488,Software Engineer,Bangalore,T08342,2025-05-04 00:53:51,5118.94,Debit,Healthcare,Uber
1425,C0069,Jennifer Beck MD,19,M,134488,Software Engineer,Bangalore,T08840,2025-06-26 10:47:26,6226.05,Credit,Healthcare,Amazon
1426,C0069,Jennifer Beck MD,19,M,134488,Software Engineer,Bangalore,T08931,2025-06-17 13:36:00,9969.36,Debit,Healthcare,Uber
1427,C0069,Jennifer Beck MD,19,M,134488,Software Engineer,Bangalore,T09457,2025-02-26 00:43:43,5685.14,Credit,Salary,Amazon
1428,C0069,Jennifer Beck MD,19,M,134488,Software Engineer,Bangalore,T09898,2025-04-20 11:18:05,9406.47,Debit,Travel,Uber
1429,C0070,Mitchell Sanchez,19,F,97250,Software Engineer,Chennai,T00012,2025-06-24 20:48:18,2387.12,Debit,Food,Amazon
1430,C0070,Mitchell Sanchez,19,F,97250,Software Engineer,Chennai,T00653,2025-02-02 23:52:28,302.43,Credit,Salary,Amazon
1431,C0070,Mitchell Sanchez,19,F,97250,Software Engineer,Chennai,T01144,2025-06-12 06:41:45,5682.86,Credit,Travel,Uber
1432,C0070,Mitchell Sanchez,19,F,97250,Software Engineer,Chennai,T01597,2025-06-24 16:26:20,1918.87,Credit,Salary,Paytm
1433,C0070,Mitchell Sanchez,19,F,97250,Software Engineer,Chennai,T02297,2025-02-25 21:01:59,8473.65,Debit,Healthcare,Flipkart
1434,C0070,Mitchell Sanchez,19,F,97250,Software Engineer,Chennai,T02587,2025-02-12 02:07:44,2740.78,Debit,Travel,Uber
1435,C0070,Mitchell Sanchez,19,F,97250,Software Engineer,Chennai,T02847,2025-04-24 00:02:34,365.7,Debit,Shopping,Amazon
1436,C0070,Mitchell Sanchez,19,F,97250,Software Engineer,Chennai,T02863,2025-06-13 06:11:53,2813.48,Credit,Healthcare,Zomato
1437,C0070,Mitchell Sanchez,19,F,97250,Software Engineer,Chennai,T03508,2025-03-05 00:51:40,1834.08,Credit,Travel,Uber
1438,C0070,Mitchell Sanchez,19,F,97250,Software Engineer,Chennai,T03934,2025-02-04 02:49:57,6712.63,Credit,Food,Amazon
1439,C0070,Mitchell Sanchez,19,F,97250,Software Engineer,Chennai,T03954,2025-03-22 16:00:04,9101.16,Credit,Travel,Swiggy
1440,C0070,Mitchell Sanchez,19,F,97250,Software Engineer,Chennai,T04026,2025-01-19 05:16:34,2599.6,Debit,Salary,Swiggy
1441,C0070,Mitchell Sanchez,19,F,97250,Software Engineer,Chennai,T04408,2025-03-14 05:47:23,8455.11,Debit,Healthcare,Goldman Sachs
1442,C0070,Mitchell Sanchez,19,F,97250,Software Engineer,Chennai,T04662,2025-06-15 20:15:55,2415.99,Credit,Bills,Uber
1443,C0070,Mitchell Sanchez,19,F,97250,Software Engineer,Chennai,T04725,2025-05-09 18:10:27,1290.26,Debit,Healthcare,Swiggy
1444,C0070,Mitchell Sanchez,19,F,97250,Software Engineer,Chennai,T04768,2025-02-07 15:20:14,7218.43,Credit,Travel,Swiggy
1445,C0070,Mitchell Sanchez,19,F,97250,Software Engineer,Chennai,T04787,2025-04-08 04:30:36,8838.0,Debit,Bills,Uber
1446,C0070,Mitchell Sanchez,19,F,97250,Software Engineer,Chennai,T04918,2025-04-09 03:18:05,128.88,Debit,Healthcare,Zomato
1447,C0070,Mitchell Sanchez,19,F,97250,Software Engineer,Chennai,T07187,2025-03-09 00:03:22,2968.61,Debit,Healthcare,Paytm
1448,C0070,Mitchell Sanchez,19,F,97250,Software Engineer,Chennai,T07434,2025-01-16 21:25:52,7430.36,Debit,Travel,Goldman Sachs
1449,C0070,Mitchell Sanchez,19,F,97250,Software Engineer,Chennai,T08827,2025-07-01 20:16:05,5605.1,Credit,Healthcare,Paytm
1450,C0070,Mitchell Sanchez,19,F,97250,Software Engineer,Chennai,T09565,2025-02-22 10:47:17,3055.6,Credit,Salary,Uber
1451,C0070,Mitchell Sanchez,19,F,97250,Software Engineer,Chennai,T09869,2025-02-09 10:36:48,9987.53,Debit,Shopping,Uber
1452,C0071,Allison Patterson,24,M,140819,Doctor,Kolkata,T00038,2025-06-01 08:49:56,4379.53,Credit,Salary,Zomato
1453,C0071,Allison Patterson,24,M,140819,Doctor,Kolkata,T00834,2025-01-29 10:03:56,6756.77,Credit,Healthcare,Swiggy
1454,C0071,Allison Patterson,24,M,140819,Doctor,Kolkata,T02407,2025-03-08 11:16:26,1535.61,Credit,Shopping,Zomato
1455,C0071,Allison Patterson,24,M,140819,Doctor,Kolkata,T02788,2025-05-30 23:53:54,4490.6,Debit,Shopping,Uber
1456,C0071,Allison Patterson,24,M,140819,Doctor,Kolkata,T03057,2025-07-09 00:40:26,717.45,Debit,Shopping,Amazon
1457,C0071,Allison Patterson,24,M,140819,Doctor,Kolkata,T05075,2025-04-08 05:19:04,3205.41,Debit,Bills,Flipkart
1458,C0071,Allison Patterson,24,M,140819,Doctor,Kolkata,T05735,2025-07-06 12:52:21,4903.2,Debit,Healthcare,Zomato
1459,C0071,Allison Patterson,24,M,140819,Doctor,Kolkata,T05867,2025-04-28 15:54:05,1795.18,Debit,Food,Zomato
1460,C0071,Allison Patterson,24,M,140819,Doctor,Kolkata,T05917,2025-05-07 03:49:51,4138.02,Debit,Bills,Paytm
1461,C0071,Allison Patterson,24,M,140819,Doctor,Kolkata,T05953,2025-03-01 13:33:58,2402.86,Debit,Travel,Amazon
1462,C0071,Allison Patterson,24,M,140819,Doctor,Kolkata,T06107,2025-03-29 16:08:08,2910.55,Debit,Healthcare,Uber
1463,C0071,Allison Patterson,24,M,140819,Doctor,Kolkata,T07536,2025-04-27 15:07:01,4423.37,Debit,Shopping,Uber
1464,C0071,Allison Patterson,24,M,140819,Doctor,Kolkata,T07683,2025-05-31 20:12:52,7534.83,Credit,Food,Amazon
1465,C0071,Allison Patterson,24,M,140819,Doctor,Kolkata,T07831,2025-01-11 22:50:26,8414.52,Debit,Food,Amazon
1466,C0071,Allison Patterson,24,M,140819,Doctor,Kolkata,T08244,2025-07-01 22:07:35,2586.61,Credit,Healthcare,Amazon
1467,C0071,Allison Patterson,24,M,140819,Doctor,Kolkata,T09470,2025-01-27 08:17:07,9268.14,Credit,Healthcare,Paytm
1468,C0072,Randall Taylor,60,F,134080,Teacher,Chennai,T00180,2025-06-20 00:28:01,9109.97,Debit,Salary,Paytm
1469,C0072,Randall Taylor,60,F,134080,Teacher,Chennai,T00752,2025-03-15 19:44:08,8854.38,Credit,Travel,Goldman Sachs
1470,C0072,Randall Taylor,60,F,134080,Teacher,Chennai,T01323,2025-04-21 13:16:43,5772.65,Debit,Healthcare,Uber
1471,C0072,Randall Taylor,60,F,134080,Teacher,Chennai,T02228,2025-05-09 07:26:50,7124.49,Credit,Salary,Uber
1472,C0072,Randall Taylor,60,F,134080,Teacher,Chennai,T02992,2025-05-07 17:33:08,8680.08,Debit,Bills,Paytm
1473,C0072,Randall Taylor,60,F,134080,Teacher,Chennai,T03913,2025-03-03 10:49:52,4660.04,Credit,Travel,Swiggy
1474,C0072,Randall Taylor,60,F,134080,Teacher,Chennai,T04672,2025-02-02 00:24:31,7662.66,Credit,Bills,Uber
1475,C0072,Randall Taylor,60,F,134080,Teacher,Chennai,T04783,2025-02-03 23:12:15,9778.45,Debit,Travel,Flipkart
1476,C0072,Randall Taylor,60,F,134080,Teacher,Chennai,T04860,2025-04-19 07:56:48,3680.0,Debit,Shopping,Amazon
1477,C0072,Randall Taylor,60,F,134080,Teacher,Chennai,T04877,2025-01-28 17:31:23,9230.48,Credit,Travel,Amazon
1478,C0072,Randall Taylor,60,F,134080,Teacher,Chennai,T05016,2025-05-25 19:36:06,5995.85,Debit,Healthcare,Amazon
1479,C0072,Randall Taylor,60,F,134080,Teacher,Chennai,T05211,2025-07-01 09:14:17,4891.21,Debit,Food,Paytm
1480,C0072,Randall Taylor,60,F,134080,Teacher,Chennai,T05912,2025-04-10 08:44:22,5200.1,Credit,Food,Goldman Sachs
1481,C0072,Randall Taylor,60,F,134080,Teacher,Chennai,T06158,2025-02-01 19:52:40,5261.86,Debit,Bills,Flipkart
1482,C0072,Randall Taylor,60,F,134080,Teacher,Chennai,T07184,2025-01-18 16:29:13,2137.97,Credit,Food,Uber
1483,C0072,Randall Taylor,60,F,134080,Teacher,Chennai,T07319,2025-03-15 02:08:51,7912.2,Credit,Healthcare,Paytm
1484,C0072,Randall Taylor,60,F,134080,Teacher,Chennai,T07721,2025-05-05 02:05:37,8308.37,Debit,Salary,Paytm
1485,C0072,Randall Taylor,60,F,134080,Teacher,Chennai,T08030,2025-06-25 00:23:50,3279.38,Debit,Salary,Flipkart
1486,C0072,Randall Taylor,60,F,134080,Teacher,Chennai,T08084,2025-05-06 01:15:55,9031.75,Credit,Salary,Swiggy
1487,C0072,Randall Taylor,60,F,134080,Teacher,Chennai,T08105,2025-04-19 17:57:42,2360.46,Debit,Salary,Amazon
1488,C0072,Randall Taylor,60,F,134080,Teacher,Chennai,T09283,2025-02-01 18:57:59,8644.36,Debit,Salary,Goldman Sachs
1489,C0073,Michelle Nguyen,63,M,146039,Teacher,Hyderabad,T00291,2025-06-24 15:20:31,775.7,Debit,Shopping,Goldman Sachs
1490,C0073,Michelle Nguyen,63,M,146039,Teacher,Hyderabad,T00596,2025-04-04 04:57:22,1760.99,Debit,Healthcare,Swiggy
1491,C0073,Michelle Nguyen,63,M,146039,Teacher,Hyderabad,T00969,2025-03-23 04:31:41,1587.21,Debit,Bills,Amazon
1492,C0073,Michelle Nguyen,63,M,146039,Teacher,Hyderabad,T01231,2025-07-04 20:10:01,75.38,Debit,Bills,Flipkart
1493,C0073,Michelle Nguyen,63,M,146039,Teacher,Hyderabad,T01551,2025-03-24 17:00:14,2568.38,Debit,Healthcare,Uber
1494,C0073,Michelle Nguyen,63,M,146039,Teacher,Hyderabad,T01645,2025-06-25 23:47:51,925.49,Credit,Salary,Flipkart
1495,C0073,Michelle Nguyen,63,M,146039,Teacher,Hyderabad,T01838,2025-03-01 18:11:32,8383.22,Debit,Travel,Uber
1496,C0073,Michelle Nguyen,63,M,146039,Teacher,Hyderabad,T02103,2025-06-07 16:29:59,2587.49,Credit,Healthcare,Zomato
1497,C0073,Michelle Nguyen,63,M,146039,Teacher,Hyderabad,T02458,2025-05-22 10:06:26,8804.44,Debit,Shopping,Amazon
1498,C0073,Michelle Nguyen,63,M,146039,Teacher,Hyderabad,T03009,2025-06-25 18:06:07,8808.09,Debit,Food,Swiggy
1499,C0073,Michelle Nguyen,63,M,146039,Teacher,Hyderabad,T03295,2025-06-27 03:28:32,9458.85,Credit,Travel,Flipkart
1500,C0073,Michelle Nguyen,63,M,146039,Teacher,Hyderabad,T03783,2025-06-10 03:58:41,4087.38,Debit,Shopping,Zomato
1501,C0073,Michelle Nguyen,63,M,146039,Teacher,Hyderabad,T05928,2025-02-06 05:40:12,8971.26,Credit,Healthcare,Paytm
1502,C0073,Michelle Nguyen,63,M,146039,Teacher,Hyderabad,T06816,2025-03-17 14:45:20,6203.21,Credit,Salary,Paytm
1503,C0073,Michelle Nguyen,63,M,146039,Teacher,Hyderabad,T06932,2025-03-05 03:56:09,1383.76,Credit,Shopping,Goldman Sachs
1504,C0073,Michelle Nguyen,63,M,146039,Teacher,Hyderabad,T07163,2025-06-26 02:01:14,1672.08,Credit,Travel,Goldman Sachs
1505,C0073,Michelle Nguyen,63,M,146039,Teacher,Hyderabad,T08834,2025-05-26 00:17:49,9548.82,Debit,Shopping,Flipkart
1506,C0073,Michelle Nguyen,63,M,146039,Teacher,Hyderabad,T09492,2025-07-02 20:51:25,4781.76,Debit,Shopping,Goldman Sachs
1507,C0073,Michelle Nguyen,63,M,146039,Teacher,Hyderabad,T09598,2025-05-31 22:10:16,7857.93,Credit,Salary,Uber
1508,C0073,Michelle Nguyen,63,M,146039,Teacher,Hyderabad,T09990,2025-05-24 15:23:34,4252.29,Credit,Travel,Zomato
1509,C0074,Margaret Ramirez,54,F,128527,Software Engineer,Delhi,T00043,2025-02-21 15:13:37,2226.96,Credit,Travel,Amazon
1510,C0074,Margaret Ramirez,54,F,128527,Software Engineer,Delhi,T01012,2025-02-24 06:30:11,4379.93,Credit,Travel,Amazon
1511,C0074,Margaret Ramirez,54,F,128527,Software Engineer,Delhi,T01139,2025-06-13 22:27:02,7920.64,Credit,Salary,Swiggy
1512,C0074,Margaret Ramirez,54,F,128527,Software Engineer,Delhi,T02408,2025-05-03 02:55:52,4213.67,Debit,Food,Swiggy
1513,C0074,Margaret Ramirez,54,F,128527,Software Engineer,Delhi,T02480,2025-01-17 07:55:41,2355.09,Debit,Shopping,Goldman Sachs
1514,C0074,Margaret Ramirez,54,F,128527,Software Engineer,Delhi,T02974,2025-02-05 21:19:55,8142.02,Debit,Travel,Uber
1515,C0074,Margaret Ramirez,54,F,128527,Software Engineer,Delhi,T03524,2025-02-11 05:08:36,6674.77,Credit,Travel,Swiggy
1516,C0074,Margaret Ramirez,54,F,128527,Software Engineer,Delhi,T04267,2025-03-19 07:28:11,5286.87,Credit,Food,Paytm
1517,C0074,Margaret Ramirez,54,F,128527,Software Engineer,Delhi,T04363,2025-02-25 10:39:37,2870.74,Debit,Salary,Uber
1518,C0074,Margaret Ramirez,54,F,128527,Software Engineer,Delhi,T04499,2025-03-18 22:12:24,3642.95,Debit,Healthcare,Uber
1519,C0074,Margaret Ramirez,54,F,128527,Software Engineer,Delhi,T04858,2025-05-10 00:06:33,257.33,Debit,Bills,Paytm
1520,C0074,Margaret Ramirez,54,F,128527,Software Engineer,Delhi,T04999,2025-06-07 00:41:03,4372.66,Credit,Bills,Flipkart
1521,C0074,Margaret Ramirez,54,F,128527,Software Engineer,Delhi,T05023,2025-05-05 23:49:55,2657.42,Credit,Healthcare,Amazon
1522,C0074,Margaret Ramirez,54,F,128527,Software Engineer,Delhi,T05213,2025-01-26 05:47:06,5663.52,Credit,Shopping,Swiggy
1523,C0074,Margaret Ramirez,54,F,128527,Software Engineer,Delhi,T05695,2025-04-22 20:51:32,7712.97,Credit,Healthcare,Flipkart
1524,C0074,Margaret Ramirez,54,F,128527,Software Engineer,Delhi,T05987,2025-05-01 23:09:01,6665.63,Debit,Travel,Flipkart
1525,C0074,Margaret Ramirez,54,F,128527,Software Engineer,Delhi,T06084,2025-05-27 13:44:26,2125.19,Credit,Healthcare,Swiggy
1526,C0074,Margaret Ramirez,54,F,128527,Software Engineer,Delhi,T07798,2025-02-01 04:10:53,3033.45,Credit,Food,Swiggy
1527,C0074,Margaret Ramirez,54,F,128527,Software Engineer,Delhi,T07837,2025-04-30 03:07:14,4339.11,Debit,Salary,Uber
1528,C0074,Margaret Ramirez,54,F,128527,Software Engineer,Delhi,T08221,2025-03-27 01:58:55,7167.99,Credit,Bills,Goldman Sachs
1529,C0074,Margaret Ramirez,54,F,128527,Software Engineer,Delhi,T09627,2025-06-19 03:38:00,2933.7,Debit,Shopping,Flipkart
1530,C0075,Eric Williams,45,M,57175,Consultant,Hyderabad,T00706,2025-04-15 22:56:05,7038.43,Credit,Travel,Flipkart
1531,C0075,Eric Williams,45,M,57175,Consultant,Hyderabad,T01116,2025-06-30 18:03:13,5970.02,Credit,Bills,Amazon
1532,C0075,Eric Williams,45,M,57175,Consultant,Hyderabad,T01308,2025-04-18 03:25:29,3070.49,Debit,Food,Goldman Sachs
1533,C0075,Eric Williams,45,M,57175,Consultant,Hyderabad,T01743,2025-02-17 19:12:33,1543.49,Credit,Shopping,Uber
1534,C0075,Eric Williams,45,M,57175,Consultant,Hyderabad,T02124,2025-03-17 04:07:04,5131.84,Debit,Healthcare,Uber
1535,C0075,Eric Williams,45,M,57175,Consultant,Hyderabad,T02505,2025-03-16 13:55:30,1555.08,Credit,Shopping,Zomato
1536,C0075,Eric Williams,45,M,57175,Consultant,Hyderabad,T03734,2025-06-20 05:25:36,3582.93,Credit,Healthcare,Goldman Sachs
1537,C0075,Eric Williams,45,M,57175,Consultant,Hyderabad,T04228,2025-03-07 05:12:34,7171.89,Credit,Travel,Amazon
1538,C0075,Eric Williams,45,M,57175,Consultant,Hyderabad,T04541,2025-06-24 13:06:55,8261.93,Credit,Travel,Goldman Sachs
1539,C0075,Eric Williams,45,M,57175,Consultant,Hyderabad,T04705,2025-06-20 12:24:54,7489.16,Debit,Bills,Swiggy
1540,C0075,Eric Williams,45,M,57175,Consultant,Hyderabad,T04879,2025-03-23 23:52:37,7695.18,Debit,Travel,Goldman Sachs
1541,C0075,Eric Williams,45,M,57175,Consultant,Hyderabad,T05466,2025-01-14 10:59:20,9693.96,Credit,Salary,Amazon
1542,C0075,Eric Williams,45,M,57175,Consultant,Hyderabad,T05840,2025-07-02 08:16:11,866.74,Credit,Travel,Goldman Sachs
1543,C0075,Eric Williams,45,M,57175,Consultant,Hyderabad,T06965,2025-02-02 21:38:38,4726.42,Credit,Food,Swiggy
1544,C0075,Eric Williams,45,M,57175,Consultant,Hyderabad,T09817,2025-03-08 09:22:18,3865.14,Debit,Shopping,Goldman Sachs
1545,C0076,Ashley Smith,57,F,173543,Doctor,Mumbai,T00818,2025-07-10 20:20:03,8944.27,Credit,Food,Swiggy
1546,C0076,Ashley Smith,57,F,173543,Doctor,Mumbai,T02552,2025-05-01 16:21:24,8788.93,Credit,Healthcare,Zomato
1547,C0076,Ashley Smith,57,F,173543,Doctor,Mumbai,T02591,2025-06-08 17:42:30,9407.36,Credit,Travel,Swiggy
1548,C0076,Ashley Smith,57,F,173543,Doctor,Mumbai,T03275,2025-04-11 09:34:10,9988.63,Debit,Food,Swiggy
1549,C0076,Ashley Smith,57,F,173543,Doctor,Mumbai,T04643,2025-03-11 21:58:43,4810.82,Debit,Healthcare,Flipkart
1550,C0076,Ashley Smith,57,F,173543,Doctor,Mumbai,T07248,2025-04-19 14:46:35,1934.91,Debit,Shopping,Uber
1551,C0076,Ashley Smith,57,F,173543,Doctor,Mumbai,T07401,2025-05-25 16:55:07,4383.82,Debit,Healthcare,Uber
1552,C0076,Ashley Smith,57,F,173543,Doctor,Mumbai,T08090,2025-06-23 07:58:35,3884.86,Credit,Travel,Zomato
1553,C0076,Ashley Smith,57,F,173543,Doctor,Mumbai,T09395,2025-01-18 20:08:16,9182.89,Credit,Shopping,Amazon
1554,C0076,Ashley Smith,57,F,173543,Doctor,Mumbai,T09421,2025-01-23 06:46:32,9880.11,Credit,Salary,Uber
